state,date,positive,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,death,hospitalized,totaltestsviral,positivetestsviral,negativetestsviral,positivecasesviral,deathconfirmed,deathprobable,fips,positiveincrease,negativeincrease,total,totaltestresults,totaltestresultsincrease,posneg,deathincrease,hospitalizedincrease
AK,2020-06-20,58152.0,3909197.0,204.0,2022.0,1968.0,0.0,0.0,31.0,0.0,34372.0,1432.0,1968.0,2782136.0,0.0,0.0,33258.0,421.0,0.0,474,1496.0,139532.0,3967553.0,3967349.0,141028.0,3967349.0,31.0,72.0
AK,2020-06-21,58907.0,3996493.0,204.0,2037.0,1968.0,0.0,0.0,32.0,0.0,34847.0,1444.0,1968.0,2870187.0,0.0,0.0,34013.0,433.0,0.0,476,1508.0,140653.0,4055604.0,4055400.0,142161.0,4055400.0,31.0,72.0
AK,2020-06-22,59668.0,4086556.0,204.0,2050.0,1968.0,0.0,0.0,33.0,0.0,35338.0,1456.0,1968.0,2961011.0,0.0,0.0,34774.0,445.0,0.0,478,1514.0,143420.0,4146428.0,4146224.0,144934.0,4146224.0,31.0,72.0
AK,2020-06-23,60446.0,4178725.0,204.0,2064.0,1968.0,0.0,0.0,34.0,0.0,35840.0,1468.0,1968.0,3053958.0,0.0,0.0,35552.0,457.0,0.0,480,1531.0,145526.0,4239375.0,4239171.0,147057.0,4239171.0,31.0,72.0
AK,2020-06-24,61238.0,4274029.0,204.0,2080.0,1968.0,0.0,0.0,36.0,0.0,36347.0,1480.0,1968.0,3150054.0,0.0,0.0,36344.0,469.0,0.0,482,1545.0,148661.0,4335471.0,4335267.0,150206.0,4335267.0,31.0,72.0
AK,2020-06-25,62054.0,4372665.0,204.0,2094.0,1968.0,0.0,0.0,38.0,0.0,36860.0,1492.0,1968.0,3249506.0,0.0,0.0,37160.0,481.0,0.0,484,1569.0,151993.0,4434923.0,4434719.0,153562.0,4434719.0,31.0,72.0
AK,2020-06-26,62890.0,4473621.0,204.0,2106.0,1968.0,0.0,0.0,40.0,0.0,37379.0,1506.0,1968.0,3351298.0,0.0,0.0,37996.0,495.0,0.0,486,1589.0,154313.0,4536715.0,4536511.0,155902.0,4536511.0,33.0,72.0
AK,2020-06-27,63744.0,4578348.0,204.0,2117.0,1968.0,0.0,0.0,41.0,0.0,37900.0,1520.0,1968.0,3456879.0,0.0,0.0,38850.0,509.0,0.0,488,1607.0,158084.0,4642296.0,4642092.0,159691.0,4642092.0,33.0,72.0
AK,2020-06-28,64627.0,4685765.0,204.0,2129.0,1968.0,0.0,0.0,42.0,0.0,38421.0,1534.0,1968.0,3565179.0,0.0,0.0,39733.0,523.0,0.0,490,1636.0,160774.0,4750596.0,4750392.0,162410.0,4750392.0,33.0,72.0
AK,2020-06-29,65531.0,4793570.0,204.0,2145.0,1968.0,0.0,0.0,43.0,0.0,38946.0,1548.0,1968.0,3673888.0,0.0,0.0,40637.0,537.0,0.0,492,1657.0,161162.0,4859305.0,4859101.0,162819.0,4859101.0,33.0,72.0
AK,2020-06-30,66471.0,4904815.0,204.0,2163.0,1968.0,0.0,0.0,44.0,0.0,39472.0,1562.0,1968.0,3786073.0,0.0,0.0,41577.0,551.0,0.0,494,1693.0,164602.0,4971490.0,4971286.0,166295.0,4971286.0,33.0,72.0
AK,2020-07-01,67449.0,5018237.0,204.0,2183.0,1968.0,0.0,0.0,46.0,0.0,40000.0,1576.0,1968.0,3900473.0,0.0,0.0,42555.0,565.0,0.0,496,1731.0,166779.0,5085890.0,5085686.0,168510.0,5085686.0,33.0,72.0
AK,2020-07-02,68466.0,5133129.0,204.0,2201.0,1968.0,0.0,0.0,47.0,0.0,40535.0,1590.0,1968.0,4016382.0,0.0,0.0,43572.0,579.0,0.0,498,1770.0,168249.0,5201799.0,5201595.0,170019.0,5201595.0,33.0,72.0
AK,2020-07-03,69529.0,5252274.0,204.0,2226.0,1968.0,0.0,0.0,50.0,0.0,41074.0,1605.0,1968.0,4136590.0,0.0,0.0,44635.0,594.0,0.0,500,1816.0,172502.0,5322007.0,5321803.0,174318.0,5321803.0,34.0,72.0
AK,2020-07-04,70640.0,5373895.0,204.0,2249.0,1968.0,0.0,0.0,53.0,0.0,41618.0,1621.0,1968.0,4259322.0,0.0,0.0,45746.0,610.0,0.0,502,1864.0,174978.0,5444739.0,5444535.0,176842.0,5444535.0,35.0,72.0
AK,2020-07-05,71778.0,5496510.0,204.0,2268.0,1968.0,0.0,0.0,56.0,0.0,42166.0,1637.0,1968.0,4383075.0,0.0,0.0,46884.0,626.0,0.0,504,1891.0,175972.0,5568492.0,5568288.0,177863.0,5568288.0,35.0,72.0
AK,2020-07-06,72916.0,5619125.0,204.0,2287.0,1968.0,0.0,0.0,59.0,0.0,42714.0,1653.0,1968.0,4506828.0,0.0,0.0,48022.0,642.0,0.0,506,1891.0,175972.0,5692245.0,5692041.0,177863.0,5692041.0,35.0,72.0
AK,2020-07-07,74100.0,5749361.0,204.0,2312.0,1968.0,0.0,0.0,60.0,0.0,43274.0,1670.0,1968.0,4638248.0,0.0,0.0,49206.0,659.0,0.0,508,1937.0,183593.0,5823665.0,5823461.0,185530.0,5823461.0,36.0,72.0
AK,2020-07-08,75326.0,5881536.0,204.0,2342.0,1968.0,0.0,0.0,60.0,0.0,43837.0,1687.0,1968.0,4771649.0,0.0,0.0,50432.0,676.0,0.0,510,1979.0,185532.0,5957066.0,5956862.0,187511.0,5956862.0,36.0,72.0
AK,2020-07-09,76598.0,6016008.0,204.0,2370.0,1968.0,0.0,0.0,60.0,0.0,44408.0,1704.0,1968.0,4907393.0,0.0,0.0,51704.0,693.0,0.0,512,2025.0,187829.0,6092810.0,6092606.0,189854.0,6092606.0,36.0,72.0
AK,2020-07-10,77921.0,6156616.0,204.0,2400.0,1968.0,0.0,0.0,60.0,0.0,44996.0,1721.0,1968.0,5049324.0,0.0,0.0,53027.0,710.0,0.0,514,2076.0,193965.0,6234741.0,6234537.0,196041.0,6234537.0,36.0,72.0
AK,2020-07-11,79306.0,6298607.0,204.0,2431.0,1968.0,0.0,0.0,61.0,0.0,45594.0,1738.0,1968.0,5192700.0,0.0,0.0,54412.0,727.0,0.0,516,2138.0,195348.0,6378117.0,6377913.0,197486.0,6377913.0,36.0,72.0
AK,2020-07-12,80785.0,6442603.0,204.0,2458.0,1968.0,0.0,0.0,61.0,0.0,46209.0,1755.0,1968.0,5338175.0,0.0,0.0,55891.0,744.0,0.0,518,2232.0,197353.0,6523592.0,6523388.0,199585.0,6523388.0,36.0,72.0
AK,2020-07-13,82324.0,6587654.0,204.0,2480.0,1968.0,0.0,0.0,61.0,0.0,46829.0,1772.0,1968.0,5484765.0,0.0,0.0,57430.0,761.0,0.0,520,2292.0,198408.0,6670182.0,6669978.0,200700.0,6669978.0,36.0,72.0
AK,2020-07-14,83903.0,6735548.0,204.0,2505.0,1968.0,0.0,0.0,62.0,0.0,47471.0,1789.0,1968.0,5634238.0,0.0,0.0,59009.0,778.0,0.0,522,2332.0,201251.0,6819655.0,6819451.0,203583.0,6819451.0,36.0,72.0
AK,2020-07-15,85534.0,6890010.0,204.0,2537.0,1968.0,0.0,0.0,62.0,0.0,48140.0,1806.0,1968.0,5790331.0,0.0,0.0,60640.0,795.0,0.0,524,2384.0,207819.0,6975748.0,6975544.0,210203.0,6975544.0,36.0,72.0
AK,2020-07-16,87566.0,7051000.0,204.0,2569.0,1968.0,0.0,0.0,62.0,0.0,48828.0,1823.0,1968.0,5953353.0,0.0,0.0,62672.0,812.0,0.0,526,2785.0,214347.0,7138770.0,7138566.0,217132.0,7138566.0,36.0,72.0
AK,2020-07-17,89647.0,7214333.0,204.0,2601.0,1968.0,0.0,0.0,62.0,0.0,49525.0,1840.0,1968.0,6118767.0,0.0,0.0,64753.0,829.0,0.0,528,2834.0,216690.0,7304184.0,7303980.0,219524.0,7303980.0,36.0,72.0
AK,2020-07-18,91806.0,7380537.0,204.0,2627.0,1968.0,0.0,0.0,63.0,0.0,50233.0,1858.0,1968.0,6287130.0,0.0,0.0,66912.0,847.0,0.0,530,2912.0,219561.0,7472547.0,7472343.0,222473.0,7472343.0,37.0,72.0
AK,2020-07-19,94083.0,7551270.0,204.0,2654.0,1968.0,0.0,0.0,64.0,0.0,50945.0,1876.0,1968.0,6460140.0,0.0,0.0,69189.0,865.0,0.0,532,3030.0,224090.0,7645557.0,7645353.0,227120.0,7645353.0,37.0,72.0
AK,2020-07-20,96497.0,7724442.0,204.0,2683.0,1968.0,0.0,0.0,64.0,0.0,51657.0,1894.0,1968.0,6635726.0,0.0,0.0,71603.0,883.0,0.0,534,3167.0,226529.0,7821143.0,7820939.0,229696.0,7820939.0,37.0,72.0
AK,2020-07-21,99022.0,7900543.0,204.0,2715.0,1968.0,0.0,0.0,65.0,0.0,52394.0,1912.0,1968.0,6814352.0,0.0,0.0,74128.0,901.0,0.0,536,3278.0,229458.0,7999769.0,7999565.0,232736.0,7999565.0,37.0,72.0
AK,2020-07-22,101641.0,8083257.0,204.0,2749.0,1968.0,0.0,0.0,66.0,0.0,53147.0,1931.0,1968.0,6999685.0,0.0,0.0,76747.0,920.0,0.0,538,3372.0,236071.0,8185102.0,8184898.0,239443.0,8184898.0,38.0,72.0
AK,2020-07-23,104325.0,8270082.0,204.0,2785.0,1968.0,0.0,0.0,67.0,0.0,53934.0,1950.0,1968.0,7189194.0,0.0,0.0,79431.0,939.0,0.0,540,3437.0,240182.0,8374611.0,8374407.0,243619.0,8374407.0,38.0,72.0
AK,2020-07-24,107073.0,8467906.0,204.0,2822.0,1968.0,0.0,0.0,68.0,0.0,54734.0,1969.0,1968.0,7389766.0,0.0,0.0,82179.0,958.0,0.0,542,3501.0,251181.0,8575183.0,8574979.0,254682.0,8574979.0,38.0,72.0
AK,2020-07-25,109941.0,8670104.0,204.0,2860.0,1968.0,0.0,0.0,70.0,0.0,55549.0,1989.0,1968.0,7594832.0,0.0,0.0,85047.0,978.0,0.0,544,3621.0,255555.0,8780249.0,8780045.0,259176.0,8780045.0,39.0,72.0
AK,2020-07-26,113043.0,8874266.0,204.0,2903.0,1968.0,0.0,0.0,74.0,0.0,56366.0,2009.0,1968.0,7802096.0,0.0,0.0,88149.0,998.0,0.0,546,3855.0,257519.0,8987513.0,8987309.0,261374.0,8987309.0,39.0,72.0
AK,2020-07-27,116249.0,9078428.0,204.0,2941.0,1968.0,0.0,0.0,77.0,0.0,57183.0,2030.0,1968.0,8009360.0,0.0,0.0,91355.0,1019.0,0.0,548,3959.0,257519.0,9194881.0,9194677.0,261478.0,9194677.0,40.0,72.0
AK,2020-07-28,119599.0,9288953.0,204.0,2985.0,1968.0,0.0,0.0,81.0,0.0,58019.0,2052.0,1968.0,8223235.0,0.0,0.0,94705.0,1041.0,0.0,550,4103.0,263882.0,9408756.0,9408552.0,267985.0,9408552.0,41.0,72.0
AK,2020-07-29,123041.0,9509175.0,204.0,3030.0,1968.0,0.0,0.0,84.0,0.0,58873.0,2074.0,1968.0,8446899.0,0.0,0.0,98147.0,1063.0,0.0,552,4195.0,273579.0,9632420.0,9632216.0,277774.0,9632216.0,41.0,72.0
AL,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2020-03-11,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0
AL,2020-03-12,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,30.0,60.0,60.0,30.0,60.0,0.0,0.0
AL,2020-03-13,3.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,3.0,33.0,96.0,96.0,36.0,96.0,0.0,0.0
AL,2020-03-14,21.0,159.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,24,18.0,66.0,318.0,180.0,84.0,180.0,0.0,0.0
AL,2020-03-15,57.0,243.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,27,36.0,84.0,576.0,300.0,120.0,300.0,0.0,0.0
AL,2020-03-16,141.0,327.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,30,84.0,84.0,864.0,468.0,168.0,468.0,0.0,0.0
AL,2020-03-17,249.0,411.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,33,108.0,84.0,1056.0,660.0,192.0,660.0,0.0,0.0
AL,2020-03-18,387.0,495.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,36,138.0,84.0,1278.0,882.0,222.0,882.0,0.0,0.0
AL,2020-03-19,591.0,579.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,39,204.0,84.0,1566.0,1170.0,288.0,1170.0,0.0,0.0
AL,2020-03-20,834.0,663.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,42,243.0,84.0,1893.0,1497.0,327.0,1497.0,0.0,0.0
AL,2020-03-21,1206.0,747.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,0.0,45,372.0,84.0,2349.0,1953.0,456.0,1953.0,0.0,0.0
AL,2020-03-22,1620.0,5139.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,48,414.0,4392.0,7155.0,6759.0,4806.0,6759.0,0.0,0.0
AL,2020-03-23,2121.0,10134.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,0.0,0.0,51,501.0,4995.0,12651.0,12255.0,5496.0,12255.0,0.0,0.0
AL,2020-03-24,2766.0,16452.0,396.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.0,0.0,0.0,54,645.0,6318.0,19614.0,19218.0,6963.0,19218.0,0.0,0.0
AL,2020-03-25,3615.0,24039.0,396.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.0,0.0,0.0,57,849.0,7587.0,28050.0,27654.0,8436.0,27654.0,0.0,0.0
AL,2020-03-26,5133.0,34818.0,396.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1711.0,0.0,0.0,60,1518.0,10779.0,40347.0,39951.0,12297.0,39951.0,3.0,0.0
AL,2020-03-27,6894.0,47370.0,396.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2298.0,0.0,0.0,63,1761.0,12552.0,54660.0,54264.0,14313.0,54264.0,9.0,0.0
AL,2020-03-28,8982.0,59922.0,396.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2994.0,0.0,0.0,66,2088.0,12552.0,69300.0,68904.0,14640.0,68904.0,9.0,0.0
AL,2020-03-29,11400.0,72474.0,396.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,69,2418.0,12552.0,84270.0,83874.0,14970.0,83874.0,12.0,0.0
AL,2020-03-30,13977.0,89556.0,396.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,4659.0,0.0,0.0,72,2577.0,17082.0,103929.0,103533.0,19659.0,103533.0,18.0,0.0
AL,2020-03-31,16920.0,108450.0,396.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,5640.0,0.0,0.0,75,2943.0,18894.0,125766.0,125370.0,21837.0,125370.0,39.0,0.0
AL,2020-04-01,20151.0,128541.0,396.0,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,6717.0,0.0,0.0,78,3231.0,20091.0,149088.0,148692.0,23322.0,148692.0,78.0,0.0
AL,2020-04-02,23850.0,151050.0,396.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,7950.0,0.0,0.0,81,3699.0,22509.0,175296.0,174900.0,26208.0,174900.0,96.0,0.0
AL,2020-04-03,28146.0,175611.0,396.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,9382.0,0.0,0.0,84,4296.0,24561.0,204153.0,203757.0,28857.0,203757.0,105.0,0.0
AL,2020-04-04,32886.0,203430.0,396.0,1963.0,636.0,0.0,0.0,0.0,0.0,0.0,498.0,636.0,0.0,0.0,0.0,10962.0,0.0,0.0,87,4740.0,27819.0,236712.0,236316.0,32559.0,236316.0,129.0,636.0
AL,2020-04-05,38274.0,237276.0,396.0,2245.0,1329.0,0.0,0.0,0.0,0.0,0.0,633.0,1329.0,0.0,0.0,0.0,12758.0,0.0,0.0,90,5388.0,33846.0,275946.0,275550.0,39234.0,275550.0,135.0,693.0
AL,2020-04-06,44178.0,275667.0,396.0,2542.0,2049.0,0.0,0.0,0.0,0.0,0.0,783.0,2049.0,0.0,0.0,0.0,14726.0,0.0,0.0,93,5904.0,38391.0,320241.0,319845.0,44295.0,319845.0,150.0,720.0
AL,2020-04-07,50535.0,314058.0,396.0,2844.0,2862.0,0.0,0.0,0.0,0.0,0.0,951.0,2862.0,0.0,0.0,0.0,16845.0,0.0,0.0,96,6357.0,38391.0,364989.0,364593.0,44748.0,364593.0,168.0,813.0
AL,2020-04-08,57642.0,364317.0,396.0,3152.0,3804.0,0.0,0.0,0.0,0.0,0.0,1149.0,3804.0,0.0,0.0,0.0,19214.0,0.0,0.0,99,7107.0,50259.0,422355.0,421959.0,57366.0,421959.0,198.0,942.0
AL,2020-04-09,65949.0,418491.0,396.0,3476.0,4803.0,0.0,0.0,0.0,0.0,0.0,1371.0,4803.0,0.0,0.0,0.0,21983.0,0.0,0.0,102,8307.0,54174.0,484836.0,484440.0,62481.0,484440.0,222.0,999.0
AL,2020-04-10,74853.0,472665.0,396.0,3826.0,5907.0,0.0,0.0,0.0,0.0,0.0,1611.0,5907.0,0.0,0.0,0.0,24951.0,0.0,0.0,105,8904.0,54174.0,547914.0,547518.0,63078.0,547518.0,240.0,1104.0
AL,2020-04-11,84426.0,526839.0,396.0,4169.0,7113.0,0.0,354.0,0.0,226.0,0.0,1884.0,7113.0,0.0,0.0,0.0,28142.0,0.0,0.0,108,9573.0,54174.0,611661.0,611265.0,63747.0,611265.0,273.0,1206.0
AL,2020-04-12,95001.0,581013.0,396.0,4459.0,8424.0,0.0,921.0,0.0,583.0,0.0,2163.0,8424.0,0.0,0.0,0.0,31667.0,0.0,0.0,111,10575.0,54174.0,676410.0,676014.0,64749.0,676014.0,279.0,1311.0
AL,2020-04-13,106203.0,657357.0,396.0,4839.0,9795.0,0.0,1488.0,0.0,940.0,0.0,2460.0,9795.0,0.0,0.0,0.0,35401.0,0.0,0.0,114,11202.0,76344.0,763956.0,763560.0,87546.0,763560.0,297.0,1371.0
AL,2020-04-14,117831.0,745080.0,396.0,5219.0,11274.0,0.0,2118.0,0.0,1336.0,0.0,2790.0,11274.0,0.0,0.0,0.0,39277.0,0.0,0.0,117,11628.0,87723.0,863307.0,862911.0,99351.0,862911.0,330.0,1479.0
AL,2020-04-15,130170.0,834972.0,396.0,5621.0,12849.0,0.0,2775.0,0.0,1738.0,0.0,3153.0,12849.0,0.0,0.0,0.0,43390.0,0.0,0.0,120,12339.0,89892.0,965538.0,965142.0,102231.0,965142.0,363.0,1575.0
AL,2020-04-16,143205.0,931110.0,396.0,5981.0,14508.0,0.0,3456.0,0.0,2149.0,0.0,3552.0,14508.0,0.0,0.0,0.0,47735.0,0.0,0.0,123,13035.0,96138.0,1074711.0,1074315.0,109173.0,1074315.0,399.0,1659.0
AL,2020-04-17,156795.0,1031064.0,396.0,6345.0,16290.0,0.0,4197.0,0.0,2593.0,0.0,3984.0,16290.0,0.0,0.0,0.0,52265.0,0.0,0.0,126,13590.0,99954.0,1188255.0,1187859.0,113544.0,1187859.0,432.0,1782.0
AL,2020-04-18,170760.0,1144713.0,396.0,6704.0,18150.0,0.0,4938.0,0.0,3037.0,0.0,4422.0,18150.0,0.0,0.0,0.0,56920.0,0.0,0.0,129,13965.0,113649.0,1315869.0,1315473.0,127614.0,1315473.0,438.0,1860.0
AL,2020-04-19,185271.0,1267338.0,396.0,7064.0,20073.0,0.0,5718.0,0.0,3508.0,0.0,4884.0,20073.0,0.0,0.0,0.0,61757.0,0.0,0.0,132,14511.0,122625.0,1453005.0,1452609.0,137136.0,1452609.0,462.0,1923.0
AL,2020-04-20,200346.0,1389963.0,396.0,7461.0,21996.0,0.0,6498.0,0.0,3979.0,0.0,5385.0,21996.0,0.0,0.0,0.0,66782.0,0.0,0.0,135,15075.0,122625.0,1590705.0,1590309.0,137700.0,1590309.0,501.0,1923.0
AL,2020-04-21,216039.0,1519848.0,396.0,7862.0,24093.0,0.0,7278.0,0.0,4450.0,0.0,5916.0,24093.0,0.0,0.0,0.0,72013.0,0.0,0.0,138,15693.0,129885.0,1736283.0,1735887.0,145578.0,1735887.0,531.0,2097.0
AL,2020-04-22,232434.0,1649733.0,396.0,8302.0,26283.0,0.0,8142.0,0.0,4960.0,0.0,6498.0,26283.0,0.0,0.0,0.0,77478.0,0.0,0.0,141,16395.0,129885.0,1882563.0,1882167.0,146280.0,1882167.0,582.0,2190.0
AL,2020-04-23,249768.0,1790322.0,396.0,8708.0,28587.0,0.0,9006.0,0.0,5470.0,0.0,7089.0,28587.0,0.0,0.0,0.0,83256.0,0.0,0.0,144,17334.0,140589.0,2040486.0,2040090.0,157923.0,2040090.0,591.0,2304.0
AL,2020-04-24,267264.0,1930911.0,396.0,9137.0,30891.0,0.0,9870.0,0.0,5980.0,0.0,7680.0,30891.0,0.0,0.0,0.0,89088.0,0.0,0.0,147,17496.0,140589.0,2198571.0,2198175.0,158085.0,2198175.0,591.0,2304.0
AL,2020-04-25,285675.0,2126532.0,396.0,9488.0,33408.0,0.0,10734.0,0.0,6490.0,0.0,8316.0,33408.0,0.0,0.0,0.0,95225.0,0.0,0.0,150,18411.0,195621.0,2412603.0,2412207.0,214032.0,2412207.0,636.0,2517.0
AL,2020-04-26,304485.0,2328375.0,396.0,9872.0,35943.0,0.0,11598.0,0.0,7000.0,0.0,8964.0,35943.0,0.0,0.0,0.0,101495.0,0.0,0.0,153,18810.0,201843.0,2633256.0,2632860.0,220653.0,2632860.0,648.0,2535.0
AL,2020-04-27,323982.0,2530869.0,396.0,10298.0,38559.0,0.0,12603.0,0.0,7585.0,0.0,9630.0,38559.0,0.0,0.0,0.0,107994.0,0.0,0.0,156,19497.0,202494.0,2855247.0,2854851.0,221991.0,2854851.0,666.0,2616.0
AL,2020-04-28,344043.0,2738289.0,396.0,10828.0,41292.0,0.0,13608.0,0.0,8170.0,0.0,10356.0,41292.0,0.0,0.0,0.0,114681.0,0.0,0.0,159,20061.0,207420.0,3082728.0,3082332.0,227481.0,3082332.0,726.0,2733.0
AL,2020-04-29,357727.0,2885503.0,396.0,11326.0,43182.0,0.0,14278.0,0.0,8560.0,0.0,10846.0,43182.0,0.0,0.0,0.0,121523.0,0.0,0.0,161,20371.0,216354.0,3243626.0,3243230.0,236725.0,3243230.0,732.0,2801.0
AL,2020-04-30,371765.0,3045857.0,396.0,11805.0,45138.0,0.0,14948.0,0.0,8950.0,0.0,11384.0,45138.0,0.0,0.0,0.0,128542.0,0.0,0.0,163,20725.0,229494.0,3418018.0,3417622.0,250219.0,3417622.0,780.0,2867.0
AL,2020-05-01,386081.0,3215407.0,396.0,12300.0,47154.0,0.0,15618.0,0.0,9340.0,0.0,11942.0,47154.0,0.0,0.0,0.0,135700.0,0.0,0.0,165,21003.0,238690.0,3601884.0,3601488.0,259693.0,3601488.0,800.0,2927.0
AL,2020-05-02,400949.0,3384957.0,396.0,12720.0,49200.0,0.0,16288.0,0.0,9730.0,0.0,12518.0,49200.0,0.0,0.0,0.0,143134.0,0.0,0.0,167,21555.0,238690.0,3786302.0,3785906.0,260245.0,3785906.0,818.0,2957.0
AL,2020-05-03,416399.0,3554507.0,396.0,13147.0,51270.0,0.0,17094.0,0.0,10214.0,0.0,13098.0,51270.0,0.0,0.0,0.0,150859.0,0.0,0.0,169,22137.0,238690.0,3971302.0,3970906.0,260827.0,3970906.0,822.0,2981.0
AL,2020-05-04,432449.0,3744691.0,396.0,13664.0,53398.0,0.0,17916.0,0.0,10708.0,0.0,13690.0,53398.0,0.0,0.0,0.0,158884.0,0.0,0.0,171,22737.0,259324.0,4177536.0,4177140.0,282061.0,4177140.0,834.0,3039.0
AL,2020-05-05,449019.0,3941653.0,396.0,14186.0,55612.0,0.0,18772.0,0.0,11218.0,0.0,14316.0,55612.0,0.0,0.0,0.0,167169.0,0.0,0.0,173,23257.0,266102.0,4391068.0,4390672.0,289359.0,4390672.0,868.0,3125.0
AL,2020-05-06,466181.0,4143523.0,396.0,14671.0,57928.0,0.0,19656.0,0.0,11746.0,0.0,14996.0,57928.0,0.0,0.0,0.0,175750.0,0.0,0.0,175,23849.0,271010.0,4610100.0,4609704.0,294859.0,4609704.0,922.0,3227.0
AL,2020-05-07,483977.0,4356073.0,396.0,15173.0,60284.0,0.0,20552.0,0.0,12278.0,0.0,15694.0,60284.0,0.0,0.0,0.0,184648.0,0.0,0.0,177,24483.0,281690.0,4840446.0,4840050.0,306173.0,4840050.0,940.0,3267.0
AL,2020-05-08,502419.0,4577859.0,396.0,15654.0,62698.0,0.0,21460.0,0.0,12810.0,0.0,16444.0,62698.0,0.0,0.0,0.0,193869.0,0.0,0.0,179,25129.0,290926.0,5080674.0,5080278.0,316055.0,5080278.0,992.0,3325.0
AL,2020-05-09,521553.0,4809713.0,396.0,16091.0,65154.0,0.0,22378.0,0.0,13354.0,0.0,17220.0,65154.0,0.0,0.0,0.0,203436.0,0.0,0.0,181,25821.0,300994.0,5331662.0,5331266.0,326815.0,5331266.0,1018.0,3367.0
AL,2020-05-10,541107.0,5045001.0,396.0,16515.0,67634.0,0.0,23298.0,0.0,13902.0,0.0,18006.0,67634.0,0.0,0.0,0.0,213213.0,0.0,0.0,183,26241.0,304428.0,5586504.0,5586108.0,330669.0,5586108.0,1028.0,3391.0
